Date,Open,High,Low,Close,Volume
14-Jul-08,"11,393.73","11,425.06","11,161.07","11,177.31",0
15-Jul-08,"11,126.96","11,165.96","10,902.00","10,959.87",0
16-Jul-08,"10,830.10","10,833.77","10,479.89","10,491.88",0
17-Jul-08,"10,151.50","10,212.92","10,045.43","10,212.92",0
18-Jul-08,"10,212.92","10,455.53","10,036.14","10,234.78",0
21-Jul-08,"10,263.32","10,374.30","10,057.72","10,374.30",0
22-Jul-08,"10,413.85","10,795.71","10,405.56","10,784.81",0
23-Jul-08,"10,970.49","11,141.84","10,916.33","11,018.50",0
24-Jul-08,"11,080.17","11,173.77","10,979.07","11,156.68",0
25-Jul-08,"11,252.84","11,309.74","10,942.14","11,032.17",0
28-Jul-08,"10,864.83","10,866.93","10,542.90","10,578.49",0
29-Jul-08,"10,356.49","10,525.36","10,255.12","10,448.19",0
30-Jul-08,"10,562.80","10,855.79","10,562.80","10,853.02",0
31-Jul-08,"10,913.42","10,949.63","10,531.50","10,583.58",0
1-Aug-08,"10,498.14","10,498.14","10,122.59","10,171.39",0
4-Aug-08,"10,171.39","10,282.78","9,739.01","9,853.18",0
5-Aug-08,"9,795.64","10,042.47","9,556.96","10,042.47",0
6-Aug-08,"10,014.15","10,014.15","9,634.33","9,678.82",0
7-Aug-08,"9,669.19","9,816.98","9,469.98","9,707.29",0
8-Aug-08,"9,703.52","9,936.94","9,583.79","9,909.45",0
11-Aug-08,"9,897.17","10,240.37","9,893.20","10,171.86",0
12-Aug-08,"10,218.22","10,250.50","9,848.76","9,963.58",0
13-Aug-08,"9,915.69","9,953.18","9,701.72","9,902.35",0
15-Aug-08,"9,906.55","10,258.71","9,854.67","10,258.71",0
18-Aug-08,"10,264.71","10,722.63","10,264.71","10,719.62",0
19-Aug-08,"10,734.64","11,061.45","10,734.64","10,919.06",0
20-Aug-08,"10,915.44","10,915.44","10,483.37","10,525.98",0
21-Aug-08,"10,322.77","10,542.65","10,207.92","10,236.66",0
22-Aug-08,"10,070.73","10,141.11","9,907.26","9,993.81",0
25-Aug-08,"9,854.50","10,068.37","9,741.04","9,813.66",0
26-Aug-08,"9,767.09","9,892.37","9,384.27","9,430.29",0
27-Aug-08,"9,260.36","9,267.20","8,999.36","9,144.93",0
28-Aug-08,"9,243.27","9,258.16","9,161.71","9,203.78",0
29-Aug-08,"9,203.48","9,208.44","9,185.67","9,208.26",0
1-Sep-08,"9,207.87","9,215.70","9,189.20","9,210.15",0
2-Sep-08,"9,212.71","9,229.51","9,211.88","9,229.51",0
3-Sep-08,"9,230.04","9,241.85","9,227.11","9,239.15",0
4-Sep-08,"9,240.55","9,240.59","9,213.30","9,239.26",0
5-Sep-08,"9,239.26","9,342.19","9,232.41","9,342.19",0
8-Sep-08,"9,343.37","9,461.04","9,278.62","9,296.23",0
9-Sep-08,"9,289.62","9,305.73","9,265.82","9,279.62",0
10-Sep-08,"9,281.45","9,315.68","9,268.70","9,315.68",0
11-Sep-08,"9,298.85","9,300.40","9,251.43","9,263.39",0
12-Sep-08,"9,263.17","9,263.17","9,239.75","9,253.92",0
15-Sep-08,"9,253.19","9,253.19","9,230.95","9,233.21",0
16-Sep-08,"9,221.46","9,224.40","9,218.93","9,223.77",0
17-Sep-08,"9,222.84","9,224.08","9,214.98","9,216.23",0
18-Sep-08,"9,214.69","9,216.53","9,202.31","9,202.31",0
19-Sep-08,"9,201.56","9,201.99","9,199.29","9,200.60",0
22-Sep-08,"9,200.60","9,200.60","9,199.72","9,200.22",0
23-Sep-08,"9,198.61","9,209.61","9,198.06","9,199.51",0
24-Sep-08,"9,200.16","9,200.55","9,190.75","9,190.75",0
25-Sep-08,"9,190.75","9,190.75","9,182.44","9,184.15",0
29-Sep-08,"9,184.15","9,184.15","9,181.03","9,182.80",0
30-Sep-08,"9,182.71","9,182.71","9,178.36","9,179.68",0
6-Oct-08,"9,179.68","9,179.68","9,178.97","9,178.97",0
7-Oct-08,"9,178.97","9,181.48","9,178.73","9,181.48",0
8-Oct-08,"9,181.48","9,183.72","9,178.73","9,178.73",0
9-Oct-08,"9,178.73","9,181.35","9,178.73","9,181.35",0
10-Oct-08,"9,181.35","9,181.35","9,181.35","9,181.35",0
13-Oct-08,"9,181.35","9,184.24","9,181.35","9,184.24",0
14-Oct-08,"9,184.24","9,184.28","9,184.24","9,184.24",0
15-Oct-08,"9,184.24","9,184.24","9,184.24","9,184.24",0
16-Oct-08,"9,184.24","9,184.24","9,184.24","9,184.24",0
17-Oct-08,"9,184.24","9,184.24","9,184.24","9,184.24",0
20-Oct-08,"9,184.24","9,184.75","9,183.91","9,184.75",0
21-Oct-08,"9,186.90","9,186.90","9,186.90","9,186.90",0
22-Oct-08,"9,183.92","9,183.92","9,183.74","9,183.74",0
23-Oct-08,"9,183.74","9,183.74","9,182.88","9,182.88",0
24-Oct-08,"9,182.88","9,182.88","9,182.88","9,182.88",0
27-Oct-08,"9,182.88","9,182.88","9,182.88","9,182.88",0
28-Oct-08,"9,182.88","9,182.88","9,182.88","9,182.88",0
29-Oct-08,"9,182.88","9,182.88","9,182.88","9,182.88",0
30-Oct-08,"9,182.88","9,182.88","9,182.88","9,182.88",0
31-Oct-08,"9,182.88","9,182.88","9,182.88","9,182.88",0
3-Nov-08,"9,182.88","9,184.70","9,182.88","9,182.88",0
4-Nov-08,"9,183.14","9,183.14","9,183.14","9,183.14",0
5-Nov-08,"9,183.14","9,183.14","9,183.14","9,183.14",0
6-Nov-08,"9,183.14","9,183.14","9,183.14","9,183.14",0
7-Nov-08,"9,183.14","9,183.14","9,183.14","9,183.14",0
10-Nov-08,"9,183.14","9,183.14","9,183.14","9,183.14",0
11-Nov-08,"9,183.14","9,183.14","9,183.14","9,183.14",0
12-Nov-08,"9,183.14","9,183.14","9,183.14","9,183.14",0
13-Nov-08,"9,183.14","9,184.09","9,183.14","9,184.09",0
14-Nov-08,"9,184.09","9,184.09","9,184.09","9,184.09",0
17-Nov-08,"9,184.09","9,184.09","9,184.09","9,184.09",0
18-Nov-08,"9,184.09","9,184.09","9,184.09","9,184.09",0
19-Nov-08,"9,184.09","9,184.09","9,184.09","9,184.09",0
20-Nov-08,"9,184.09","9,184.09","9,184.09","9,184.09",0
21-Nov-08,"9,184.09","9,187.10","9,184.09","9,187.10",0
24-Nov-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
25-Nov-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
26-Nov-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
27-Nov-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
28-Nov-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
1-Dec-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
2-Dec-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
3-Dec-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
4-Dec-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
5-Dec-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
12-Dec-08,"9,187.10","9,187.10","9,187.10","9,187.10",0
15-Dec-08,"9,187.10","9,187.10","8,817.10","8,817.10",0
16-Dec-08,"8,817.10","8,817.10","8,444.89","8,444.89",0
17-Dec-08,"8,416.28","8,444.59","8,105.63","8,105.63",0
18-Dec-08,"8,086.06","8,086.06","7,785.26","7,785.26",0
19-Dec-08,"7,778.38","7,778.38","7,514.42","7,514.42",0
22-Dec-08,"7,469.84","7,472.52","7,217.46","7,217.46",0
23-Dec-08,"7,190.13","7,190.13","6,924.15","6,924.15",0
24-Dec-08,"6,895.44","6,906.90","6,660.18","6,660.18",0
26-Dec-08,"6,641.29","6,662.24","6,487.52","6,487.52",0
29-Dec-08,"6,416.50","6,416.50","6,294.67","6,294.67",0
30-Dec-08,"6,297.42","6,297.42","6,037.38","6,037.38",0
31-Dec-08,"6,035.37","6,035.37","5,865.01","5,865.01",0
2-Jan-09,"5,753.16","5,858.59","5,670.89","5,793.56",0
5-Jan-09,"5,784.29","5,955.03","5,784.29","5,917.90",0
6-Jan-09,"5,914.63","6,093.14","5,914.63","6,074.87",0
9-Jan-09,"6,070.91","6,244.11","6,055.05","6,143.81",0
12-Jan-09,"6,148.96","6,239.49","5,913.41","6,041.44",0
13-Jan-09,"6,039.48","6,140.36","5,929.20","6,059.09",0
14-Jan-09,"6,055.58","6,113.25","6,020.64","6,051.10",0
15-Jan-09,"6,039.60","6,045.55","5,774.00","5,778.58",0
16-Jan-09,"5,750.81","5,750.81","5,508.46","5,511.93",0
19-Jan-09,"5,429.72","5,429.72","5,264.67","5,280.75",0
20-Jan-09,"5,228.63","5,394.46","5,170.76","5,258.28",0
21-Jan-09,"5,250.15","5,342.44","5,105.48","5,136.48",0
22-Jan-09,"5,132.16","5,132.16","4,953.01","5,020.71",0
23-Jan-09,"4,985.80","4,985.80","4,883.08","4,929.54",0
26-Jan-09,"4,909.47","4,957.66","4,797.83","4,815.34",0
27-Jan-09,"4,796.75","4,992.20","4,781.78","4,972.55",0
28-Jan-09,"4,975.35","5,179.93","4,975.35","5,139.93",0
29-Jan-09,"5,139.99","5,234.80","5,104.97","5,183.22",0
30-Jan-09,"5,181.35","5,390.83","5,181.35","5,377.42",0
2-Feb-09,"5,373.38","5,433.13","5,315.97","5,333.95",0
3-Feb-09,"5,335.59","5,401.15","5,258.44","5,384.87",0
4-Feb-09,"5,403.83","5,543.47","5,403.83","5,534.25",0
6-Feb-09,"5,533.76","5,672.54","5,528.76","5,597.44",0
9-Feb-09,"5,597.56","5,678.05","5,487.01","5,573.48",0
10-Feb-09,"5,596.52","5,598.91","5,425.12","5,455.66",0
11-Feb-09,"5,452.51","5,563.38","5,325.42","5,429.42",0
12-Feb-09,"5,420.57","5,472.27","5,390.24","5,399.36",0
13-Feb-09,"5,414.66","5,630.14","5,414.66","5,625.90",0
16-Feb-09,"5,627.89","5,821.31","5,627.89","5,796.21",0
17-Feb-09,"5,778.68","5,890.90","5,756.29","5,839.63",0
18-Feb-09,"5,844.58","5,917.36","5,810.49","5,880.13",0
19-Feb-09,"5,904.75","6,079.30","5,904.75","6,022.44",0
20-Feb-09,"6,022.74","6,117.82","5,929.14","5,969.09",0
23-Feb-09,"5,965.45","5,965.45","5,787.16","5,850.26",0
24-Feb-09,"5,821.83","5,974.09","5,818.15","5,874.83",0
25-Feb-09,"5,870.11","5,951.23","5,571.38","5,580.78",0
26-Feb-09,"5,568.42","5,694.72","5,407.61","5,649.49",0
27-Feb-09,"5,649.63","5,764.50","5,649.63","5,727.46",0
2-Mar-09,"5,730.21","5,755.15","5,661.39","5,681.29",0
3-Mar-09,"5,673.90","5,673.90","5,504.90","5,596.49",0
4-Mar-09,"5,601.68","5,826.15","5,601.68","5,815.43",0
5-Mar-09,"5,820.33","5,924.28","5,765.84","5,788.27",0
6-Mar-09,"5,790.72","5,813.59","5,726.38","5,748.10",0
9-Mar-09,"5,738.29","5,738.29","5,662.01","5,662.01",0
11-Mar-09,"5,638.14","5,718.85","5,552.90","5,557.92",0
12-Mar-09,"5,566.51","5,733.14","5,563.49","5,707.09",0
13-Mar-09,"5,709.54","5,763.70","5,696.41","5,750.47",0
16-Mar-09,"5,763.30","6,072.29","5,763.30","6,063.54",0
17-Mar-09,"6,067.37","6,194.27","6,067.37","6,138.53",0
18-Mar-09,"6,167.88","6,286.38","6,113.03","6,266.00",0
19-Mar-09,"6,277.21","6,460.31","6,277.21","6,441.00",0
20-Mar-09,"6,444.47","6,546.45","6,313.16","6,340.36",0
24-Mar-09,"6,360.83","6,622.74","6,360.83","6,617.00",0
25-Mar-09,"6,617.24","6,763.01","6,598.77","6,674.20",0
26-Mar-09,"6,679.41","6,725.54","6,585.80","6,608.49",0
27-Mar-09,"6,612.61","6,827.74","6,612.61","6,826.99",0
30-Mar-09,"6,804.75","7,076.82","5,283.73","7,015.13",0
31-Mar-09,"7,018.96","7,073.77","6,830.05","6,860.22",0
1-Apr-09,"6,907.74","7,041.44","6,899.46","6,931.90",0
2-Apr-09,"6,984.61","7,199.16","6,984.61","7,191.09",0
3-Apr-09,"7,213.10","7,487.31","7,213.10","7,432.88",0
6-Apr-09,"7,434.63","7,583.39","7,385.08","7,518.93",0
7-Apr-09,"7,537.01","7,689.15","7,537.01","7,635.88",0
8-Apr-09,"7,542.21","7,674.32","7,316.01","7,340.30",0
9-Apr-09,"7,291.26","7,488.70","7,136.89","7,295.98",0
10-Apr-09,"7,343.04","7,622.69","7,327.66","7,617.96",0
13-Apr-09,"7,619.07","7,908.56","7,619.07","7,872.49",0
14-Apr-09,"7,874.32","8,009.25","7,775.50","7,832.85",0
15-Apr-09,"7,833.62","7,885.15","7,604.76","7,807.08",0
16-Apr-09,"7,818.11","8,022.07","7,595.60","7,670.08",0
17-Apr-09,"7,673.71","7,910.63","7,524.09","7,794.95",0
20-Apr-09,"7,803.80","7,977.25","7,803.80","7,902.48",0
21-Apr-09,"7,912.21","8,038.02","7,815.76","7,834.14",0
22-Apr-09,"7,832.75","7,865.18","7,525.96","7,574.17",0
23-Apr-09,"7,542.45","7,630.66","7,314.59","7,335.72",0
24-Apr-09,"7,333.41","7,632.17","7,235.05","7,620.87",0
27-Apr-09,"7,622.38","7,674.33","7,326.51","7,344.94",0
28-Apr-09,"7,334.52","7,466.75","7,187.25","7,430.08",0
29-Apr-09,"7,445.18","7,549.12","7,246.54","7,271.30",0
30-Apr-09,"7,212.89","7,286.12","7,119.04","7,202.10",0
4-May-09,"7,222.85","7,310.81","7,050.18","7,062.25",0
5-May-09,"7,061.16","7,146.47","7,027.11","7,081.83",0
6-May-09,"7,134.61","7,274.77","7,120.50","7,198.86",0
7-May-09,"7,198.89","7,254.22","7,081.84","7,125.66",0
8-May-09,"7,127.63","7,196.73","7,087.59","7,129.51",0
11-May-09,"7,144.90","7,185.35","7,091.87","7,122.92",0
12-May-09,"7,131.26","7,313.91","7,131.26","7,296.90",0
13-May-09,"7,309.55","7,435.00","7,211.78","7,242.60",0
14-May-09,"7,245.93","7,282.08","7,088.32","7,142.42",0
15-May-09,"7,147.21","7,220.89","7,124.70","7,177.64",0
18-May-09,"7,184.81","7,230.24","7,158.95","7,172.85",0
19-May-09,"7,197.40","7,209.35","7,048.45","7,067.85",0
20-May-09,"7,061.23","7,084.61","6,981.57","7,060.72",0
21-May-09,"7,019.92","7,019.92","6,841.03","6,969.82",0
22-May-09,"7,037.06","7,179.47","7,035.03","7,146.24",0
25-May-09,"7,166.62","7,234.97","7,124.02","7,173.57",0
26-May-09,"7,181.28","7,256.39","7,161.80","7,176.89",0
27-May-09,"7,203.69","7,268.87","7,164.53","7,188.84",0
28-May-09,"7,225.07","7,303.07","7,225.07","7,288.13",0
29-May-09,"7,291.37","7,367.20","7,256.91","7,276.61",0
1-Jun-09,"7,289.14","7,328.46","7,194.23","7,210.34",0
2-Jun-09,"7,210.29","7,231.03","7,086.87","7,125.11",0
3-Jun-09,"7,149.07","7,184.31","6,964.42","6,989.94",0
4-Jun-09,"6,988.65","7,017.08","6,857.39","6,878.14",0
5-Jun-09,"6,879.38","6,978.49","6,850.67","6,894.62",0
8-Jun-09,"6,922.59","6,969.89","6,805.90","6,892.00",0
9-Jun-09,"6,916.72","7,103.32","6,903.35","7,086.78",0
10-Jun-09,"7,101.43","7,159.21","7,031.56","7,047.25",0
11-Jun-09,"7,063.25","7,125.61","7,034.48","7,091.96",0
12-Jun-09,"7,129.24","7,138.17","7,039.62","7,059.48",0
15-Jun-09,"7,056.80","7,100.19","6,937.76","6,953.09",0
16-Jun-09,"6,949.23","6,949.23","6,847.16","6,872.96",0
17-Jun-09,"6,874.43","7,081.45","6,874.43","7,075.93",0
18-Jun-09,"7,093.24","7,142.96","7,026.73","7,051.77",0
19-Jun-09,"7,059.80","7,078.07","6,980.03","7,039.73",0
22-Jun-09,"7,080.65","7,133.53","7,043.05","7,057.26",0
23-Jun-09,"7,079.82","7,085.20","6,996.77","7,023.48",0
24-Jun-09,"7,025.05","7,049.89","6,988.65","7,025.89",0
25-Jun-09,"7,027.15","7,141.46","7,020.07","7,128.83",0
26-Jun-09,"7,202.74","7,217.97","7,156.27","7,163.04",0
29-Jun-09,"7,182.20","7,237.93","7,174.65","7,206.17",0
30-Jun-09,"7,216.85","7,246.37","7,156.15","7,162.18",0
1-Jul-09,"7,174.47","7,292.66","7,174.47","7,270.72",0
2-Jul-09,"7,296.50","7,505.28","7,296.50","7,498.34",0
3-Jul-09,"7,505.74","7,573.04","7,452.86","7,471.28",0
6-Jul-09,"7,495.81","7,558.42","7,477.23","7,538.49",0
7-Jul-09,"7,539.47","7,661.90","7,532.93","7,549.37",0
8-Jul-09,"7,550.04","7,550.04","7,446.12","7,476.11",0
9-Jul-09,"7,476.68","7,522.17","7,428.06","7,430.01",0
10-Jul-09,"7,438.95","7,517.43","7,438.95","7,502.66",0
13-Jul-09,"7,529.83","7,716.41","7,529.83","7,684.65",0
14-Jul-09,"7,706.29","7,735.31","7,605.27","7,631.66",0
15-Jul-09,"7,660.58","7,745.21","7,640.89","7,686.15",0
16-Jul-09,"7,715.11","7,785.73","7,665.33","7,715.42",0
17-Jul-09,"7,755.00","7,813.04","7,744.21","7,764.01",0
20-Jul-09,"7,780.32","7,807.09","7,694.63","7,710.64",0
21-Jul-09,"7,712.83","7,789.67","7,683.65","7,782.23",0
22-Jul-09,"7,801.47","7,872.00","7,779.21","7,802.81",0
23-Jul-09,"7,860.06","7,941.23","7,858.42","7,863.86",0
24-Jul-09,"7,868.80","7,897.15","7,731.47","7,783.39",0
27-Jul-09,"7,803.47","7,827.66","7,693.71","7,711.06",0
28-Jul-09,"7,705.85","7,736.51","7,580.68","7,674.77",0
29-Jul-09,"7,675.34","7,735.72","7,503.62","7,536.98",0
30-Jul-09,"7,531.86","7,597.86","7,465.99","7,491.76",0
31-Jul-09,"7,516.18","7,734.37","7,514.76","7,720.93",0
3-Aug-09,"7,748.95","7,771.87","7,679.21","7,716.99",0
4-Aug-09,"7,747.98","7,817.42","7,734.86","7,796.22",0
5-Aug-09,"7,811.77","7,896.19","7,803.77","7,834.69",0
6-Aug-09,"7,849.01","7,870.17","7,769.27","7,822.32",0
7-Aug-09,"7,838.17","7,937.80","7,832.38","7,872.23",0
10-Aug-09,"7,912.87","8,097.34","7,912.87","8,082.06",0
11-Aug-09,"8,125.54","8,178.73","8,031.82","8,044.50",0
12-Aug-09,"8,071.96","8,135.36","8,044.11","8,058.46",0
13-Aug-09,"8,077.87","8,119.60","7,960.83","8,011.31",0
17-Aug-09,"8,007.85","8,014.16","7,858.15","7,932.55",0
18-Aug-09,"7,948.04","8,053.64","7,947.03","7,995.10",0
19-Aug-09,"8,022.70","8,085.20","7,939.32","7,952.70",0
20-Aug-09,"7,949.27","8,013.96","7,926.63","7,973.45",0
21-Aug-09,"7,998.14","8,118.16","7,986.76","8,116.16",0
24-Aug-09,"8,127.81","8,298.71","8,127.81","8,287.00",0
25-Aug-09,"8,352.91","8,352.91","8,240.51","8,246.72",0
26-Aug-09,"8,254.71","8,327.02","8,223.79","8,319.74",0
27-Aug-09,"8,335.51","8,393.75","8,290.01","8,315.16",0
28-Aug-09,"8,324.20","8,553.79","8,306.64","8,541.22",0
31-Aug-09,"8,555.58","8,710.23","8,531.16","8,675.67",0
1-Sep-09,"8,737.98","8,938.44","8,565.60","8,769.24",0
2-Sep-09,"8,774.42","8,939.75","8,774.42","8,878.64",0
3-Sep-09,"8,882.09","8,903.50","8,737.56","8,817.60",0
4-Sep-09,"8,825.98","9,016.83","8,817.68","9,002.67",0
7-Sep-09,"9,061.95","9,104.58","8,885.62","8,935.86",0
8-Sep-09,"8,926.55","8,943.39","8,794.07","8,821.56",0
9-Sep-09,"8,823.72","9,121.79","8,823.72","9,084.98",0
10-Sep-09,"9,089.89","9,127.08","8,965.59","8,996.19",0
11-Sep-09,"9,027.28","9,153.53","9,027.28","9,058.77",0
14-Sep-09,"9,112.35","9,147.45","9,062.58","9,075.25",0
15-Sep-09,"9,083.94","9,084.15","8,966.18","9,029.45",0
16-Sep-09,"9,046.44","9,151.26","9,044.69","9,137.06",0
17-Sep-09,"9,157.63","9,321.45","9,157.63","9,223.39",0
18-Sep-09,"9,222.27","9,444.92","9,222.27","9,436.82",0
24-Sep-09,"9,512.46","9,762.15","9,512.46","9,713.83",0
25-Sep-09,"9,730.44","9,842.16","9,643.35","9,664.25",0
28-Sep-09,"9,669.51","9,684.17","9,359.58","9,409.58",0
29-Sep-09,"9,367.82","9,566.02","9,363.05","9,475.48",0
30-Sep-09,"9,503.23","9,589.63","9,322.73","9,349.67",0
1-Oct-09,"9,380.49","9,489.22","9,292.73","9,301.18",0
2-Oct-09,"9,300.67","9,472.02","9,232.64","9,455.15",0
5-Oct-09,"9,508.27","9,562.35","9,466.39","9,487.95",0
6-Oct-09,"9,488.13","9,672.89","9,479.77","9,643.11",0
7-Oct-09,"9,645.63","9,890.25","9,645.63","9,836.50",0
8-Oct-09,"9,861.75","9,937.12","9,705.87","9,740.87",0
9-Oct-09,"9,746.17","9,924.91","9,728.80","9,768.63",0
12-Oct-09,"9,728.88","9,786.24","9,598.35","9,642.56",0
13-Oct-09,"9,674.86","9,726.60","9,625.23","9,686.40",0
14-Oct-09,"9,687.04","9,867.03","9,687.04","9,804.61",0
15-Oct-09,"9,805.29","9,936.36","9,781.51","9,845.73",0
16-Oct-09,"9,888.63","9,978.36","9,813.62","9,838.12",0
19-Oct-09,"9,855.53","9,864.35","9,384.26","9,411.29",0
20-Oct-09,"9,450.71","9,645.92","9,371.96","9,569.06",0
21-Oct-09,"9,517.16","9,517.16","9,232.18","9,247.78",0
22-Oct-09,"9,240.85","9,349.35","8,971.22","9,154.00",0
23-Oct-09,"9,149.98","9,251.40","9,125.43","9,150.85",0
26-Oct-09,"9,186.89","9,415.61","9,186.89","9,374.50",0
27-Oct-09,"9,377.59","9,476.71","9,307.39","9,315.69",0
28-Oct-09,"9,351.92","9,364.50","9,238.26","9,251.84",0
29-Oct-09,"9,251.73","9,277.00","9,072.76","9,169.00",0
30-Oct-09,"9,169.27","9,256.94","9,142.96","9,159.18",0
2-Nov-09,"9,182.40","9,182.40","8,835.08","8,872.40",0
3-Nov-09,"8,857.70","8,979.06","8,848.32","8,938.99",0
4-Nov-09,"8,944.98","9,170.19","8,944.98","9,154.99",0
5-Nov-09,"9,189.44","9,246.33","9,096.77","9,112.10",0
6-Nov-09,"9,125.72","9,144.20","8,911.10","8,936.48",0
10-Nov-09,"8,934.59","8,991.62","8,719.65","8,762.40",0
11-Nov-09,"8,724.16","8,937.41","8,684.30","8,916.18",0
12-Nov-09,"8,948.23","8,991.99","8,868.42","8,924.24",0
13-Nov-09,"8,924.32","9,078.37","8,881.96","9,067.17",0
16-Nov-09,"9,070.31","9,318.32","9,068.67","9,304.31",0
17-Nov-09,"9,346.87","9,361.87","9,187.72","9,204.98",0
18-Nov-09,"9,221.80","9,327.78","9,136.18","9,144.76",0
19-Nov-09,"9,192.71","9,284.47","9,192.71","9,251.19",0
20-Nov-09,"9,284.75","9,380.75","9,284.75","9,306.36",0
23-Nov-09,"9,305.10","9,305.10","9,185.87","9,221.96",0
24-Nov-09,"9,218.54","9,286.79","9,211.81","9,233.70",0
25-Nov-09,"9,260.42","9,294.53","9,194.85","9,204.57",0
26-Nov-09,"9,198.32","9,247.04","9,168.83","9,206.21",0
1-Dec-09,"9,136.60","9,136.60","8,985.52","9,013.04",0
2-Dec-09,"9,051.49","9,132.56","9,017.37","9,087.70",0
3-Dec-09,"9,106.08","9,169.10","9,089.18","9,096.23",0
4-Dec-09,"9,097.03","9,119.94","8,998.07","9,009.13",0
7-Dec-09,"8,995.97","9,021.37","8,979.41","8,992.91",0
8-Dec-09,"8,974.49","8,979.14","8,816.44","8,843.96",0
9-Dec-09,"8,849.12","8,930.32","8,818.04","8,905.43",0
10-Dec-09,"8,926.56","9,029.82","8,925.92","8,999.39",0
11-Dec-09,"9,021.75","9,073.45","9,013.87","9,037.30",0
14-Dec-09,"9,053.75","9,286.63","9,052.05","9,280.16",0
15-Dec-09,"9,307.06","9,385.67","9,248.79","9,266.04",0
16-Dec-09,"9,271.04","9,343.18","9,233.10","9,253.66",0
17-Dec-09,"9,268.71","9,382.44","9,213.64","9,227.18",0
18-Dec-09,"9,241.27","9,260.40","9,136.80","9,183.73",0
21-Dec-09,"9,220.13","9,242.59","9,171.95","9,233.60",0
22-Dec-09,"9,260.83","9,353.23","9,260.83","9,332.47",0
23-Dec-09,"9,352.07","9,384.11","9,294.16","9,302.92",0
24-Dec-09,"9,333.41","9,428.22","9,333.41","9,422.23",0
29-Dec-09,"9,412.43","9,444.27","9,308.00","9,410.66",0
30-Dec-09,"9,480.84","9,561.78","9,480.84","9,507.95",0
31-Dec-09,"9,525.71","9,525.71","9,354.91","9,386.92",0
4-Jan-10,"9,411.75","9,447.29","9,371.28","9,437.85",0
5-Jan-10,"9,462.74","9,664.28","9,462.74","9,657.38",0
6-Jan-10,"9,698.02","9,809.19","9,698.02","9,727.36",0
7-Jan-10,"9,726.73","9,813.13","9,712.24","9,737.47",0
8-Jan-10,"9,752.66","9,823.74","9,735.24","9,776.21",0
11-Jan-10,"9,815.52","9,865.93","9,783.07","9,797.00",0
12-Jan-10,"9,821.80","9,834.23","9,751.06","9,778.36",0
13-Jan-10,"9,778.78","9,874.77","9,778.78","9,784.85",0
14-Jan-10,"9,810.44","9,820.05","9,742.74","9,802.45",0
15-Jan-10,"9,841.74","9,969.59","9,841.74","9,923.14",0
18-Jan-10,"9,941.05","9,953.77","9,883.23","9,895.46",0
19-Jan-10,"9,921.66","10,003.52","9,921.66","9,954.41",0
20-Jan-10,"9,945.20","10,012.14","9,893.05","9,904.74",0
21-Jan-10,"9,928.92","9,929.02","9,737.09","9,753.84",0
22-Jan-10,"9,782.75","9,814.32","9,718.90","9,774.07",0
25-Jan-10,"9,798.63","9,810.50","9,680.72","9,689.20",0
26-Jan-10,"9,700.51","9,753.54","9,659.06","9,666.48",0
27-Jan-10,"9,706.18","9,740.30","9,592.84","9,603.55",0
28-Jan-10,"9,634.15","9,643.92","9,414.48","9,579.81",0
29-Jan-10,"9,617.96","9,637.52","9,552.48","9,614.19",0
1-Feb-10,"9,637.15","9,654.88","9,567.37","9,591.50",0
2-Feb-10,"9,609.73","9,689.31","9,571.93","9,595.24",0
3-Feb-10,"9,606.16","9,638.33","9,557.54","9,627.63",0
4-Feb-10,"9,632.95","9,804.03","9,632.95","9,769.73",0
8-Feb-10,"9,754.99","9,844.75","9,754.99","9,809.98",0
9-Feb-10,"9,826.33","9,868.20","9,783.65","9,786.46",0
10-Feb-10,"9,809.70","9,843.11","9,724.32","9,733.36",0
11-Feb-10,"9,754.48","9,819.85","9,754.48","9,802.80",0
12-Feb-10,"9,815.22","9,881.77","9,798.14","9,805.87",0
15-Feb-10,"9,727.43","9,731.96","9,666.26","9,701.81",0
16-Feb-10,"9,704.17","9,805.13","9,704.17","9,769.68",0
17-Feb-10,"9,778.91","9,929.93","9,778.91","9,867.09",0
18-Feb-10,"9,932.90","9,947.10","9,880.28","9,889.30",0
19-Feb-10,"9,889.63","9,978.57","9,889.63","9,902.62",0
22-Feb-10,"9,926.54","9,970.27","9,903.04","9,953.07",0
23-Feb-10,"9,953.20","9,973.59","9,806.37","9,823.57",0
24-Feb-10,"9,850.58","9,850.58","9,673.18","9,686.18",0
25-Feb-10,"9,701.22","9,741.23","9,575.13","9,667.17",0
26-Feb-10,"9,691.84","9,716.97","9,653.77","9,657.79",0
1-Mar-10,"9,658.45","9,684.52","9,471.80","9,498.56",0
